Song Title,Artists,BPM,Comments,Length
"Maniac (doubletime) (4 phrase)","Michael Sembello","158","80s Rock- A Sides/Classic Rock","4:05"

"Manic Monday","The Bangles","121","80s Rock- A Sides/New Wave/Alt","3:05"

"Mary Jane's Last Dance - 170","Tom Petty","85","80s Rock- B Sides","4:34"

"Material Girl","Madonna","134","80s Rock- A Sides/Pop/Classic Rock/New Wave/Alt/MensSports","3:53"

"Media overkill","Scorpions","112","80s Rock- B Sides/Guitar","3:34"

"Message In A Bottle","The Police","150","80s Rock- A Sides/Classic Rock","4:44"

"Message Of Love (71bpm)","Pretenders","141","80s Rock- B Sides","3:28"

"Metal Health (Bang Your Head)","Quiet Riot","120","80s Rock- B Sides/Guitar","5:17"

"Mexican Radio - 83 {4 Phrase)","Wall Of Voodoo","82","80s Rock- B Sides","4:11"

"Mickey (Dj Cut 2024)","Toni Basil","149","80s Rock- A Sides/Pop/Classic Rock/WMSport","3:31"

"Middle of the Road (Dj cut 2022)","The Pretenders","83","80s Rock- B Sides","4:08"

"Miss Me Blind","Culture Club","122","80s Rock- A Sides/Pop/New Wave/Alt","4:33"

"Missionary Man (DJ cut)","Eurythmics","124","80s Rock- B Sides","4:00"

"Mixed Emotions","The Rolling Stones","137","80s Rock- B Sides","4:01"

"Modern Love - 185","David Bowie","91","80s Rock- B Sides","4:47"

"Money For Nothing (Class Edit)","Dire Straits","134","80s Rock- A Sides/Classic Rock","3:27"

"Monkey (Dj Cut)","George Michael","97","80s Rock- A Sides/Pop/Classic Rock/New Wave/Alt","5:26"

"Mony Mony","Billy Idol","135","80s Rock- A Sides/Classic Rock/New Wave/Alt/MensSports","5:01"

"Morning Train (Nine to Five)","Sheena Easton","121","80s Rock- A Sides/Classic Rock/New Wave/Alt","3:20"

"Mother (Mixes at 128 jumps to 148)","Danzig","128","80s Rock- B Sides/Guitar","3:25"

"Mr. Brownstone","Guns N' Roses","105","80s Rock- B Sides/Guitar","3:49"

"Mr. Crowley (Dj Cut 2022)","Ozzy Osbourne","108","80s Rock- B Sides/Guitar","4:08"

"Mr. Roboto - 72","Styx","144","80s Rock- B Sides","5:29"

"Mustang Sally","The Commitments","115","80s Rock- B Sides","3:57"

"My Sharona","The Knack","147","80s Rock- A Sides/Pop/Classic Rock/MensSports","4:04"

"Native Love (Step By Step) (Original Mix)","Divine","125","80s Rock- B Sides","5:07"

"Naughty Girls (Need Love Too)","Samantha Fox","112","80s Rock- B Sides","3:23"

"Need You Tonight","INXS","108","80s Rock- A Sides/Guitar-Alt/New Wave/Alt/MensSports","3:02"

"Never Gonna Give You Up (Dj Cut 2025)","Rick Astley","113","80s Rock- A Sides/Pop/New Wave/Alt","3:49"

"Never Let Me Down Again (8ct looper)","Depeche Mode","106","80s Rock- B Sides","4:18"

"New Moon On Monday","Duran Duran","121","80s Rock- B Sides","4:16"

"New Sensation","INXS","115","80s Rock- B Sides","3:40"

"New Song","Howard Jones","113","80s Rock- B Sides","4:18"

"New Years Day","U2","133","80s Rock- A Sides/New Wave/Alt","5:32"

"No More Tears (Dj Cut 2024)","Ozzy Osbourne","102","80s Rock- B Sides/Guitar","6:40"

"No More Words","Berlin","131","80s Rock- B Sides","3:51"

"No Shirt, No Shoes, No Dice (Spicoli)","Brad","0","80s Rock- B Sides","0:27"

"No Sleep Till Brooklyn","Beastie Boys","97","80s Rock- A Sides/New Wave/Alt","4:07"

"Nothin' But a Good Time","Poison","129","80s Rock- A Sides/Guitar-Alt/New Wave/Alt/MensSports","3:45"

"Nowhere Fast","Fire Inc.","82","80s Rock- B Sides","6:03"

"Numbers (Boost)","Kraftwerk","129","80s Rock- B Sides","3:21"

"Obession","Animotion","114","80s Rock- B Sides","3:58"

"Oh Lamour","Erasure","121","80s Rock- B Sides","3:09"

"Oh Sherrie","Steve Perry","102","80s Rock- B Sides","3:50"

"Oh Yeah (8ct Looper)","Yellow","132.470000","80s Rock- B Sides","3:02"

"Old Time Rock & Roll (Dj Cut 2026)","Bob Seger & the Silver Bullet Band","124","80s Rock- A Sides/Guitar-Alt/Classic Rock/MensSports","3:31"

"On The Dark Side (doubletime)","John Cafferty and The Beaver Brown Band","86","80s Rock- B Sides","2:41"

"Once Bitten Twice Shy","Great White","132","80s Rock- B Sides/Guitar","5:23"

"Once In A Lifetime (Remastered LP Version )","Talking Heads","117","80s Rock- A Sides/Pop/Classic Rock","4:20"

"One Bad Stud (Dj Cut 2023)[4 Phrase]","Blasters","115","80s Rock- B Sides","2:31"

"One Foot In Front Of The Other (8ct looper)","Symphony feat. Bone","124","80s Rock- B Sides","3:11"

"One Night In Bangkok (Dj Cut)","Murray Head","108","80s Rock- B Sides","3:23"

"One on One [45 Version]","Hall & Oates","96","80s Rock- A Sides/Pop/Classic Rock","3:55"

"One Thing Leads to Another","The Fixx","136","80s Rock- A Sides/Classic Rock","3:15"

"One Way or Another","Blondie","80","80s Rock- A Sides/Classic Rock/WMSport","3:36"

"Only In My Dreams","Debbie Gibson","125","80s Rock- A Sides/New Wave/Alt","3:57"

"Open Your Heart","Madonna","113","80s Rock- B Sides","3:51"

"Opportunities (Let's Make Lots Of Money)","Pet Shop Boys","120","80s Rock- A Sides/New Wave/Alt","3:41"

"Our House (Dj Cut 2026)","Madness","121.210000","80s Rock- A Sides/Pop/Classic Rock/New Wave/Alt","3:33"

"Our Lips Are Sealed ","The Go-Go's","131","80s Rock- B Sides","2:48"

"Owner of a Lonely Heart (Dj Cut 2025 W-Intro)","Yes","125.000000","80s Rock- A Sides/Pop/Classic Rock","4:42"

"Painkiller","Westworld","131","80s Rock- A Sides/New Wave/Alt","3:29"

"Panama","Van Halen","142","80s Rock- A Sides/Guitar-Alt/Classic Rock/New Wave/Alt/MensSports","3:30"

"Papa Don't Preach","Madonna","122","80s Rock- A Sides/Pop/Classic Rock/New Wave/Alt","4:09"

"Paradise City (Dj Special Tempo Adjusted)","Guns N' Roses","100","80s Rock- A Sides/Guitar-Alt/New Wave/Alt/MensSports","6:44"

"Pass the Dutchie","Musical Youth","150","80s Rock- A Sides/Pop/Classic Rock/MensSports","3:27"

"Paul Revere (Dj Cut 2.0)","Beastie Boys","91","80s Rock- A Sides/New Wave/Alt","3:50"

"People Are People","Depeche Mode","120","80s Rock- A Sides/New Wave/Alt","3:54"

"Perfect Way","Scritti Politti","104","80s Rock- A Sides/Classic Rock/New Wave/Alt","4:44"

"Personal Jesus (Dj Cut 2026)","Depeche Mode","130.000000","Amazon.com Song ID: 203521967","5:04"

"Personal Jesus (Dj Cut 2026)[Accapella]","Depeche Mode","130.000000","Amazon.com Song ID: 203521967","5:05"

"Personal Jesus (Dj Cut 2026)[Blended]","Depeche Mode","130.000000","Amazon.com Song ID: 203521967","5:04"

"Peter Gunn Theme","The Blues Brothers","121","80s Rock- B Sides","3:48"

"Photograph","Def Leppard","123","80s Rock- A Sides/Guitar-Alt//Classic Rock/New Wave/Alt","4:07"

"Physical","Olivia Newton-John","123","80s Rock- A Sides/Pop/Classic Rock/WMSport","3:45"

"Pink Houses (Ain't That America)","John Cougar Mellencamp","115","80s Rock- B Sides","4:44"

"Point of No Return (Nu Shooz)[Dj Cut 2025]","Nu Shooz","109","80s Rock- B Sides","4:18"

"Poison Arrow","ABC","126","80s Rock- B Sides","3:24"

"Policy of Truth","Depeche Mode","113","80s Rock- A Sides/New Wave/Alt","5:14"

"Posse In Effect (Doubletime)","Beastie Boys","86","80s Rock- A Sides/New Wave/Alt","2:26"

"Pour Some Sugar On Me-remix - 170","Def Leppard","85","80s Rock- A Sides/Guitar-Alt/Classic Rock/New Wave/Alt/MensSports","4:53"

"Pride - U2","U2","105","80s Rock- A Sides/New Wave/Alt","3:45"

"Pride And Joy","Stevie Ray Vaughn","127","80s Rock- B Sides","3:40"

"Private Eyes (Dj Cut 2025)","Hall & Oates","120","80s Rock- A Sides/Pop/Classic Rock","3:36"

"Promises, Promises","Naked Eyes","113","80s Rock- B Sides","3:51"

"Pump It Up","Elvis Costello","140","80s Rock- A Sides/Classic Rock","3:13"

"Pure","Lightning Seeds","123","80s Rock- B Sides","3:45"

"Puttin' on the Ritz","Taco","98","80s Rock- A Sides/Classic Rock","4:37"

"R.O.C.K. In The USA (A Salute To 60's Rock) - 82","John Cougar Mellencamp","82","80s Rock- A Sides/Classic Rock","2:55"

"Rag Doll (Vol OK)","Aerosmith","93","80s Rock- A Sides/Guitar-Alt/Classic Rock","4:25"

"Rainbow In the Dark","Dio","116","80s Rock- B Sides/Guitar","4:14"

"Rapture (Class Edit)","Blondie","107","80s Disco Rock A-Sides","5:32"

"Rebel Yell - 83","Billy Idol","83","80s Rock- A Sides/Classic Rock/New Wave/Alt","4:50"

"Red Red Wine (Dj Cut)","UB40","89","80s Rock- A Sides/Classic Rock","5:22"

"Red, Red Wine (Cold Start)","UB40","89","80s Rock- A Sides/Classic Rock","3:02"

"Refugee","Tom Petty","116","80s Rock- B Sides","3:22"

"Relax","Frankie goes hollywood","115","80s Rock- A Sides/New Wave/Alt/MensSports","3:56"

"Revenge Of The Nerds","The Rubinoos","81","80s Rock- B Sides","3:21"

"Rhymin and Stealin (4 phrase)","Beastie Boys","152","80s Rock- A Sides/New Wave/Alt","4:08"

"Rhythm Is Gonna Get You","Gloria Estefan/Miami Sound Machine","125","80s Rock- A Sides/Pop/Classic Rock/WMSport","3:57"

"Ride Like The Wind","Christopher Cross ","124","80s Rock- B Sides","4:27"

"Rio","Duran Duran","140","80s Rock- A Sides/New Wave/Alt/MensSports","5:34"

"Roam","The B-52's","134","80s Rock- A Sides/Classic Rock/WMSport","4:55"

"Rock And A Hard Place","The Rolling Stones","129","80s Rock- B Sides","4:11"

"Rock Lobster - 185","The B-52's","90","80s Rock- B Sides","6:49"

"Rock Me Amadeus","Falco","89","80s Rock- B Sides","4:08"

"Rock the Casbah","The Clash","129","80s Rock- B Sides","3:42"

"Rock This Town - 202 [4 Phrase]","Stray Cats","100","80s Rock- B Sides","2:39"

"Rock You Like A Hurricane (Dj Special 2024)","Scorpions","125","80s Rock- A Sides/Guitar-Alt/Classic Rock","4:13"

"Rocket (4 Phrase)","Def Leppard","83","80s Rock- A Sides/Guitar-Alt//Classic Rock/New Wave/Alt","4:07"

"Roll With It","Steve Winwood","117","80s Rock- A Sides/Classic Rock","5:15"

"Rosanna [Clean] (4 phrase)","Toto","83","80s Rock- B Sides","5:31"

"Round And Round [Ratt](Dj Special 2025)","Ratt","126","80s Rock- A Sides/Guitar-Alt/New Wave/Alt","4:26"

"Run To You","Bryan Adams","126","80s Rock- B Sides","3:53"

"Runnin' Down A Dream - 170 (4 Phrase)","Tom Petty","85","80s Rock- A Sides/Guitar-Alt/Classic Rock","4:23"

"Running Back (4 Phrase)","Eddie Money","81","80s Rock- B Sides","4:00"

"Sabotage - 168 (4 phrase)","Beastie Boys","84","80s A-Sides Rap Nation/Pioneers","2:58"

"Sad Songs (Say So Much)","Elton John","107","80s Rock- B Sides","4:56"

"Same Ol' Situation (S.O.S.)","Mötley Crüe","140","80s Rock- B Sides/Guitar","4:13"

"Save It For Later","The English Beat","129","80s Rock- B Sides","3:34"

"Self Control","Laura Branigan","106","80s Rock- A Sides/Classic Rock","4:06"

"Send Me An Angel (ClassEdit)","Real Life","131","80s Rock- B Sides","3:56"

"Separate Ways (Worlds Apart)","Journey","132","80s Rock- B Sides","5:26"

"Shake a Leg (dj cut 2022)","AC/DC","152","80s Rock- B Sides/Guitar","3:28"

"Shake It Up","The Cars","147","80s Rock- B Sides","3:35"

"Shake Your Love","Debbie Gibson","120","80s Rock- B Sides","3:38"

"Shake Your Rump (Dj Cut 2022 OK)","Beastie Boys","103","80s Rock- A Sides/New Wave/Alt","3:25"

"Sharp Dressed Man (Dj Cut 2026)","ZZ Top","125.000000","80s Rock- A Sides/Guitar-Alt/Classic Rock/MensSports","4:35"

"She Blinded Me With Science (Dj Special 2023)","Thomas Dolby","129","80s Rock- B Sides","3:43"

"She Bop [Special Dance Mix] (class edit)","Cyndi Lauper","136","80s Rock- A Sides/New Wave/Alt","4:49"

"She Drives Me Crazy","Fine Young Cannibals","108","80s Rock- A Sides/New Wave/Alt","3:38"

"She's A Beauty","The Tubes","111","80s Rock- B Sides","3:57"

"She's Crafty","Beastie Boys","97","80s Rock- A Sides/New Wave/Alt","3:35"

"She's On It","Beastie Boys","140","80s Rock- A Sides/New Wave/Alt","4:18"

"Shock the Monkey (Dj cut)","Peter Gabriel","148","80s Rock- A Sides/Pop/Classic Rock/MensSports","3:57"

"Should I Stay or Should I Go ","The Clash","113","80s Rock- B Sides","3:09"

"Shout (TFF) (8ct looper)","Tears for Fears","97","80s Rock- B Sides","4:05"

"Shout At The Devil (8ct Looper)","Mötley Crüe","94","80s Rock- B Sides/Guitar","3:15"

"Silent Running","Mike + The Mechanics","131","80s Rock- B Sides","6:14"

"Simply Irresistible","Robert Palmer","142","80s Rock- A Sides/Classic Rock","4:14"

"Sisters Are Doin' It For Themselves","Eurythmics","136","80s Rock- B Sides","4:56"

"Situation","Yaz","118.470000","80s Rock- A Sides/New Wave/Alt","5:46"

"Sledgehammer (Dj Cut 2023)","Peter Gabriel","96","80s Rock- A Sides/Pop/Classic Rock/MensSports","4:59"

"Slow And Low (4 Phrase)","Beastie Boys","84","80s Rock- A Sides/New Wave/Alt","3:49"

"Slow Ride","Beastie Boys","96","80s Rock- A Sides/New Wave/Alt","2:57"

"Small Town Boy","Bronski Beat","134","80s Rock- B Sides","4:58"

"Smokin In The Boys Room","Mötley Crüe","135","80s Rock- B Sides/Guitar","3:27"

"Smuggler's Blues","Glenn Frey","124","80s Rock- B Sides","4:20"

"Some Guys Have All the Luck","Rod Stewart","126","80s Rock- B Sides","4:34"

"Some Like It Hot","The Power Station","125","80s Rock- A Sides/Classic Rock","5:04"

"Somebody's Baby","Jackson Browne","118","80s Rock- B Sides","4:03"

"Something About You","Level 42","105","80s Rock- B Sides","3:42"

"Speedfreak  (1980's)(4 Phrase)","Motörhead","132","80s Rock- B Sides/Guitar","3:21"

"Spirits in The Material World","The Police","141","80s Rock- A Sides/Classic Rock","2:59"

"Stand Back","Stevie Nicks","115","80s Rock- B Sides","4:57"

"Start Me Up","The Rolling Stones","122","80s Rock- B Sides","3:32"

"Steppin' Out - 79.88","Joe Jackson","80","80s Rock- B Sides","4:19"

"Strangelove","Depeche Mode","119","80s Rock- A Sides/New Wave/Alt","3:47"

"Strut","Sheena Easton","114","80s Rock- A Sides/Pop/New Wave/Alt/WMSport","4:00"

"Stuck With You","Huey Lewis & The News","121","80s Rock- A Sides","4:27"

"Sugar Walls","Sheena Easton","126","80s Rock- A Sides/Pop/New Wave/Alt","4:01"

"Suicide Blonde","INXS","120","80s Rock- B Sides","3:51"

"Summer of 69 (8ct Looper)","Bryan Adams","139","80s Rock- B Sides","3:23"

"Sunday Bloody Sunday (Remaster)","U2","100","80s Rock- B Sides","4:42"

"Sunglasses at Night","Corey Hart","127","80s Rock- A Sides/Classic Rock/New Wave/Alt","3:54"

"Sussudio (Dj Cut 2025)","Phil Collins -Genesis","121","80s Rock- A Sides/Pop/Classic Rock","4:35"

"Sussudio [12' Live Mix] (Dj Cut)","Phil Collins -Genesis","121","80s Rock- A Sides/Pop/Classic Rock/MensSports","6:04"

"Sweet Child O' Mine (dj cut 2022)","Guns N' Roses","124","80s Rock- A Sides/Guitar-Alt/New Wave/Alt/MensSports","5:33"

"Sweet Dreams (Are Made of This)","Eurythmics","125","80s Rock- A Sides/Pop/Classic Rock/WMSport","3:35"

"Sweet Freedom","Michael McDonald","115","80s Rock- B Sides","7:40"

"Swing the Mood (doubletime)","Jive Bunny","92","80s Rock- B Sides","4:52"

"Synchronicity II - 79","The Police","159","80s Rock- B Sides","5:02"

"Tainted Love (Club Mix)","Soft Cell","144","80s Rock- B Sides","2:40"

"Tainted Love _ Where Did Our Love Go (Audacity Version)","Soft Cell","144","80s Rock- A Sides/New Wave/Alt","5:02"

"Take Me Home Tonight/Be My Baby","Eddie Money","132","80s Rock- B Sides","3:31"

"Take on Me - 84 (4 Phrase)","A-Ha","84","80s Rock- A Sides/Pop/New Wave/Alt","3:49"

"Talk Dirty To Me - 78","Poison","158","80s Rock- B Sides/Guitar","3:43"

"Talk Talk (looper)","Talk Talk","135","80s Rock- B Sides","3:24"

"Talking in Your Sleep","The Romantics","129","80s Rock- A Sides/Classic Rock","3:54"

"Tarzan  Boy","Baltimora","107","80s Rock- A Sides/New Wave/Alt","3:41"

"Teacher, Teacher","38 Special","156","80s Rock- B Sides","3:15"

"Tell Her About It - 182","Billy Joel","91","80s Rock- A Sides/Classic Rock","3:51"

"Tenderness (Doubletime)","General Public","91","80s Rock- B Sides","3:32"

"That's All - 176","Phil Collins -Genesis","87","80s Rock- A Sides/Pop/Classic Rock","4:26"

"The Ballroom Blitz (4 phrase doubletime)","Sweet","109","80s Rock- B Sides","3:59"

"The Break Up Song","Greg Kihn Band","142","80s Rock- B Sides","2:47"

"The Emperor's New Clothes (Dj Cut 2026)","Sinead O'Connor","123.190000","80s Rock- A Sides","5:30"

"The Final Countdown","Europe","118","80s Rock- B Sides","5:09"

"The Future's So Bright, I Gotta Wear Shades","Timbuk 3","158","80s Rock- B Sides","3:21"

"The Goonies 'R' Good Enough","Cyndi Lauper","140","80s Rock- B Sides","3:38"

"The Heart Of Rock and Roll","Huey Lewis & The News","142","80s Rock- A Sides/Classic Rock","5:02"

"The Heats Is On","Glen Frey","149","80s Rock- A Sides/Classic Rock","3:47"

"The House Is Rockin'","Stevie Ray Vaughan & Double Trouble","86","80s Rock- B Sides","2:23"

"The King of Wishful Thinking","Go West","107","80s Rock- B Sides","4:02"

"The Longest Time (doubletime)","Billy Joel","84","80s Rock- A Sides/Classic Rock","3:38"

"The Look of Love, Pt. 1","ABC","120","80s Rock- B Sides","3:30"

"The Look","Roxette","95","80s Rock- B Sides","3:49"

"The Lover In Me","Sheena Easton","115.450000","80s Rock- B Sides","5:01"

"The Metro - 85","Berlin","84","80s Rock- B Sides","4:10"

"The Motown Song (116 bpm)","Rod Stewart","116","80s Rock- B Sides","4:00"

"The New Style (Dj Cut 2023) ENDS @ 154bpm","Beastie Boys","98","80s Rock- A Sides/New Wave/Alt","4:29"

"The One I Love","R.E.M.","127","80s Rock- B Sides","3:18"

"The Power of Love","Huey Lewis & The News","118","80s Rock- A Sides/Classic Rock","3:55"

"The Reflex (2010 Remaster)","Duran Duran","126","80s Rock- A Sides/New Wave/Alt/MensSports","5:30"

"The Safety Dance","Men Without Hats","101","80s Rock- A Sides/Classic Rock","4:32"

"The Spirit Of Radio (Get out quick)","Rush","136","80s Rock- B Sides","4:57"

"The Walls","John Cougar Mellencamp","127","80s Rock- A Sides/Classic Rock","3:34"

"The Warrior","Patty Smyth/Scandal","123","80s Rock- B Sides","3:57"

"The Way You Do The Things You Do - UB40 (4 Phrase)","UB40","80","80s Rock- A Sides/Classic Rock","3:17"

"Things Can Only Get Better","Howard Jones","108","80s Rock- A Sides/Classic Rock/New Wave/Alt","3:56"

"Think I'm in Love (150bpm)","Eddie Money","150","80s Rock- B Sides","3:10"

"This is Radio Clash","The Clash","122","80s Rock- B Sides","4:11"

"This Must Be The Place","Talking Heads","114","80s Rock- B Sides","4:55"

"Time (Clock of the Heart)","Culture Club","117","80s Rock- A Sides/Pop/New Wave/Alt","3:44"

"Time To Get Ill (Dj Cut)","Beastie Boys","98","80s Rock- A Sides/New Wave/Alt","3:46"

"Together Forever","Rick Astley","115","80s Rock- B Sides","3:26"

"Tom Sawyer (8ct looper)","Rush","87","80s Rock- B Sides","4:35"

"Tommorrow People (Dj Special 2022)","Ziggy Marley","96.000000","80s Rock- A Sides/Classic Rock/New Wave/Alt","3:37"

"Too Much Time On My Hands","Styx","131","80s Rock- B Sides","4:32"

"Too Shy (Dj Cut 2025)","Kajagoogoo","108","80s Rock- A Sides/New Wave/Alt","3:19"

"Touch Me (I Want Your Body)","Samantha Fox","104","80s Rock- B Sides","3:43"

"Touch of Grey (2015 Remaster)","The Grateful Dead","80","80s Rock- B Sides","5:50"

"True Blue","Madonna","118","80s Rock- A Sides/Pop/Classic Rock/New Wave/Alt","4:18"

"Tuff Enuff","The Fabulous Thunderbirds","116","80s Rock- B Sides","3:21"

"Turning Japanese (8ct doubletime looper)","The Vapors","89","80s Rock- B Sides","3:46"

"Tush","ZZ Top","146.300000","80s Rock- B Sides","2:17"

"Twilight Zone (Short)","Golden Earring","118","80s Rock- B Sides","5:38"

"Two Of Hearts (dj Cut 2022)","Stacy Q","130","80s Rock- A Sides/Pop/New Wave/Alt/WMSport","3:40"

"Unbelievable","EMF","104","80s Rock- A Sides/New Wave/Alt","3:32"

"Under Pressure (Remastered) [feat. David Bowie]","Queen","113","80s Rock- B Sides","4:05"

"Undercover Of The Night","The Rolling Stones","121","80s Rock- B Sides","4:33"

"Union of the Snake","Duran Duran","116","80s Rock- B Sides","4:20"

"Unskinny Bop ","Poison","92","80s Rock- A Sides/Guitar-Alt/New Wave/Alt","3:47"

"Up All Night","Slaughter","98","80s Rock- B Sides/Guitar","4:06"

"Uptown Girl (Dj Cut 2025)","Billy Joel","128","80s Rock- A Sides/Classic Rock","3:29"

"Used to Love Her (Class Edit)","Guns N' Roses","135","80s Rock- B Sides/Guitar","3:11"

"Used to Love Her","Guns N' Roses","135","80s Rock- B Sides/Guitar","3:13"

"Valley Girl","Frank Zappa and Moon Zappa","144","80s Rock- B Sides","4:51"

"Venus","Bananarama","125","80s Rock- B Sides","3:39"

"Video Killed the Radio Star","The Buggles","130","80s Rock- B Sides","3:14"

"Vogue","Madonna","116","80s Rock- A Sides/Pop/Classic Rock/New Wave/Alt/MensSports","5:18"

"Waiting On A Friend","The Rolling Stones","115","80s Rock- B Sides","4:35"

"Wake Me Up Before You Go-Go - 81 [4 Phrase]","Wham!","81","80s Rock- A Sides/Pop/New Wave/Alt/MensSports","3:51"

"Walk Like an Egyptian (4 Phrase)","The Bangles","103","80s Rock- B Sides","3:25"

"Walk Of Life - 172 (4 Phrase) (Slow Start)","Dire Straits","86","80s Rock- A Sides/Classic Rock","4:01"

"Walking on Sunshine (4 phrase doubletime)","Katrina & the Waves","110","80s Rock- A Sides/New Wave/Alt","3:59"

"Waterloo (English Version)","ABBA","146","80s Rock- A Sides/Classic Rock","2:46"

"We Didn't Start the Fire","Billy Joel","145","80s Rock- A Sides/Classic Rock","4:50"

"We Got The Beat","The Go-Go's","152","80s Rock- A Sides/Pop/Classic Rock/WMSport","2:30"

"We Will Rock You {Solo Cut}","Queen ","81","80s Rock- A Sides/Classic Rock/MensSports","2:01"

"We Will Rock You cutwearechamps","Queen ","81","80s Rock- A Sides/Classic Rock/MensSports","5:03"

"Weird Science","Oingo Boingo","128","80s Rock- B Sides","6:07"

"Welcome to the Jungle (Dj Cut 2022)","Guns N' Roses","123","80s Rock- A Sides/Guitar-Alt/New Wave/Alt/MensSports","4:09"

"We're Not Gonna Take It","Twisted Sisters","148","80s Rock- A Sides/Guitar-Alt/New Wave/Alt/MensSports","3:39"

"West End Girls","Pet Shop Boys","113","80s Rock- A Sides/New Wave/Alt","3:59"

"What I Like About You (4 phrase doubletime)","The Romantics","159","80s Rock- A Sides/Classic Rock","2:58"

"What Is Love","Howard Jones","97","80s Rock- B Sides","3:42"

"What You Need","INXS","116","80s Rock- A Sides/Guitar-Alt/New Wave/Alt","3:35"

"What's on Your Mind (Pure Energy)","Information Society","118","80s Rock- B Sides","4:35"

"When The World Is Running Down, You Make The Best Of What's Still Around","The Police","124","80s Rock- A Sides/Pop/Classic Rock","3:37"

"Whip it","Devo","158","80s Rock- A Sides/Classic Rock/MensSports","2:40"

"Who Can It Be Now?","Men at Work","129","80s Rock- B Sides","3:23"

"Who Made Who (Edit)","AC/DC","125","80s Rock- B Sides/Guitar","3:23"

"Who's That Girl (Dj Cut)","Madonna","103","80s Rock- A Sides/Pop/Classic Rock/New Wave/Alt","4:05"

"Why Can't I Be You? (4 phrase doubletime)","The Cure","108","80s Rock- A Sides/Guitar-Alt/New Wave/Alt","3:15"

"Why Cant This Be Love (Dj Special 2021)","Van Halen","88","80s Rock- B Sides/Guitar","3:41"

"Wild Boys","Duran Duran","115","80s Rock- B Sides","4:14"

"Wild Night","John Cougar Mellencamp","144","80s Rock- B Sides","3:28"

"Wild Side (Dj Cut)","Mötley Crüe","115","80s Rock- B Sides/Guitar","4:40"

"Wild Wild Life","Talking Heads","137.210000","80s Rock- B Sides","3:40"

"Wild, Wild West","Escape Club","140","80s Rock- B Sides","3:59"

"Words","Missing Persons","135","80s Rock- B Sides","4:28"

"Working For The Weekend","Loverboy","147","80s Rock- B Sides","3:42"

"Would I Lie to You?","Eurythmics","132","80s Rock- B Sides","4:24"

"Wrap It Up","The Fabulous Thunderbirds","120","80s Rock- B Sides","2:43"

"You Belong To The City","Glen Frey","109","80s Rock- A Sides/Classic Rock","5:50"

"You Can Call Me Al","Paul Simon","128","80s Rock- B Sides","4:40"

"You Can't Hurry Love (Doubletime)","Phil Collins","97","80s Rock- B Sides","2:56"

"You Dick","Jeff Spicolli","0","80s Rock- B Sides","0:19"

"You Give Love a Bad Name (Dj Cut 2025) Accapella Intro","Bon Jovi","122.480000","80s Rock- A Sides/Guitar-Alt/New Wave/Alt","4:02"

"You Give Love a Bad Name (Dj Cut 2026) Music Intro","Bon Jovi","122.480000","80s Rock- A Sides/Guitar-Alt/New Wave/Alt","3:54"

"You Keep Me Hangin' On (Kim Wilde Club Mix) [Dj Special 2024]","Kim Wilde","134","80s Rock- B Sides","3:11"

"You Keep Me Hangin On (Kim Wilde)","Kim Wilde","123","80s Rock- B Sides","4:15"

"You Make My Dreams (Doubletime) - 83","Hall & Oates","83","80s Rock- A Sides/Pop/Classic Rock","3:03"

"You May Be Right ","Billy Joel","150","80s Rock- B Sides","4:14"

"You Might Think","The Cars","134","80s Rock- B Sides","3:05"

"You Really Got Me - Van Halen","Van Halen","137","80s Rock- A Sides/Guitar-Alt/Classic Rock/New Wave/Alt/MensSports","2:38"

"You Shook Me All Night Long","AC/DC","127","80s Rock- A Sides/Guitar-Alt/Classic Rock/MensSports","3:30"

"You Spin Me Round ( ''12 Version){Dj Cut 2026}","Dead or Alive","129","80s Rock- A Sides/Guitar-Alt/New Wave/Alt","4:09"

"Your Love (Dj Special 2022 - Music Back)","The Outfield","129","80s Rock- B Sides","6:28"

"Your Love [Extended Remix](Vocal Intro)","The Outfield","129","80s Rock- B Sides","6:41"

"Your Love [Original Edit]","The Outfield","129","80s Rock- A Sides/Classic Rock/New Wave/Alt","6:27"

"You're Crazy (Class Edit)","Guns N' Roses","92","80s Rock- B Sides/Guitar","4:07"

"You're Crazy","Guns N' Roses","92","80s Rock- B Sides/Guitar","4:09"

"You've Got Another Thing Comin","Judas Priest","137","80s Rock- A Sides/Guitar-Alt/Classic Rock/MensSports","4:50"

"You've Got It (The Right Stuff)","New Kids on the Block","111","80s Rock- A Sides/Pop/New Wave/Alt","4:10"

